+------+-----+----+------+-----+------+------+-------+--------+-----+------+------+------+-------+------+------+------+-----+------+--------+----+-------+-----+------+------+-------+-----+------+-----+------+-----+-----+-----+
|      |  #  | $  |  ID  | VOP | ALOP | INT  | FLOAT | import | def |  :   |  {   |  }   | while |  (   |  )   | elif |  if | else | return | S  | start | VGL | ALS  | ETT  | DIGIT | IPT | DEFS | WIL | ELF  | IFS | RET | FUC |
| I43  | r14 | -1 | r14  |  -1 | r14  |  -1  |   -1  |  r14   | r14 |  -1  |  -1  |  -1  |  r14  |  -1  |  -1  |  -1  | r14 |  -1  |  r14   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I44  | r15 | -1 | r15  |  -1 | r15  |  -1  |   -1  |  r15   | r15 |  -1  |  -1  |  -1  |  r15  |  -1  |  -1  |  -1  | r15 |  -1  |  r15   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I45  | r16 | -1 | r16  |  -1 | r16  |  -1  |   -1  |  r16   | r16 |  -1  |  -1  |  -1  |  r16  |  -1  |  -1  |  -1  | r16 |  -1  |  r16   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I46  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 | s58  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I47  |  -1 | -1 | s63  |  -1 |  -1  | s59  |  s61  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I62  |  I60  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I48  |  -1 | -1 | s63  |  -1 |  -1  | s59  |  s61  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  | I64  |  I60  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I49  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 | s65  |  -1  |  -1  |   -1  |  -1  |  -1  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I50  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r14  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I51  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | r15  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
| I52  |  -1 | -1 |  -1  |  -1 |  -1  |  -1  |   -1  |   -1   |  -1 |  -1  |  -1  |  -1  |   -1  |  -1  | s66  |  -1  |  -1 |  -1  |   -1   | -1 |   -1  |  -1 |  -1  |  -1  |   -1  |  -1 |  -1  |  -1 |  -1  |  -1 |  -1 |  -1 |
